order_bn,text,label_confirm
5.75e+17,如果没有及时回复，请短信通知，放在申通快递里面就可以了，不用拿回仓库，谢谢！,0
5.75e+17,请发邮政，谢谢,0
5.75e+17,冰爪如果发货的时候有41，麻烦换成41的，谢谢。,1
5.75e+17,发货前麻烦检查一下质量,1
5.76e+17,检查好质量，尽快发货,1
5.75e+17,韵达/中通/百世/邮政,0
5.75e+17,海南省，乐东县，千家镇，抱伦农场山海湾六区，10号楼4单603 马丽，15845201846,0
5.76e+17,请使用邮政快递，谢谢~,0
5.68e+17,请发邮政快递！,0
5.75e+17,配送时间请在晚上8点半以后，或者预约我,0
5.76e+17,请包装好 谢谢 辛苦您了,1
5.75e+17,质量选好点哦，谢谢,1
5.75e+17,邮箱：1302710250@qq.com,1
5.76e+17,发邮政快递,0
5.76e+17,啊啊啊 没抢到M码 有就发M码吧,0
7.04e+17,请帮忙挑选质量好的，外观无破损的，谢谢,1
5.76e+17,生意兴隆,1
5.76e+17,帮忙检查好质量谢谢,1
7.04e+17,不要退换和残次品！！！,1
5.77e+17,快递EMS,0
7.04e+17,麻烦亲一定检查好质量尽快发货，谢谢,1
5.76e+17,保证正品 不要瑕疵 送礼物哦,1
7.04e+17,请挑选好鞋子，包装好，尽快安排发货。谢谢,1
7.04e+17,保证质量,1
5.85e+17,快递：EMS,0
7.04e+17,发货前检查好质量避免双方麻烦谢谢,1
5.75e+17,请发邮政谢谢,0
7.04e+17,尽快发货，谢谢,1
7.04e+17,请发中通、韵达、圆通、申通、百事汇通或邮政,0
7.04e+17,麻烦发邮政快递，谢谢！,0
7.04e+17,请检查好质量尽快发货，谢谢～,1
5.68e+17,请挑选质量好的发，另，请装在快递盒子里。因为下雨会破损和打湿，弄不好要退货就麻烦了！拜托！谢谢！,1
5.75e+17,1元爆款,0
5.75e+17,拍子请拉24磅的拍线，,1
5.75e+17,请在周六日送货，其他时间没有人收货，谢谢,0
5.75e+17,发货前请仔细检查质量做好包装谢亲！,1
7.04e+17,"开票资料:
 公司抬头:上海芸菲文化传播有限公司
 税号:???? 91310116MA1J9XKY01
 地址:??? 上海市金山区枫泾镇环东一路65弄6号2899室",1
7.04e+17,要质量好的干净的谢谢,1
7.04e+17,妥善包装，记得开发票,1
5.68e+17,发货前检查一下质量要保证哦！,1
5.68e+17,请检查质量谢谢,1
5.75e+17,请确认商品质量无误后发货，谢谢！,1
5.75e+17,经量发百世快递,0
5.75e+17,质量检查好早点发～,1
5.75e+17,尽快发货，发货前请检查质量,1
5.75e+17,发圆通快递,0
5.76e+17,不要破的,0
5.75e+17,请尽快发货 谢谢,1
5.76e+17,需要开具发票，发票信息。名称：湘潭祥和置业有限公司，税号：91430300580927696T，地址：湖南省湘潭经开区金井路9号办公楼，电话：073155579190，开户行：中国工商银行股份有限公司湘潭白石支行，账号：1904 0306 0902 4826 960，78549046@qq.com,1
5.76e+17,亲，请认真核对，及时发货，谢谢@-@,1
5.76e+17,发货前检查质量，谢谢。要全新的，不要之前退换货的。,1
5.76e+17,尽快发货,1
5.76e+17,尽快发货，谢谢合作！,1
5.77e+17,保证正品,1
5.76e+17,用顺丰，发货前检查一下有没有问题，包装厚实点。,0
5.77e+17,菁园妈妈驿站,0
5.77e+17,发货检查下,1
5.77e+17,收据一张,0
5.77e+17,"这是我们公司的相关信息
 
 公司名称：北京中科利丰科技有限公司
 纳税人识别号：91110108597710223E
 地址：北京市海淀区杏石口路80号B区1号楼二层206号
 电话：010-88879677
 开户行名称：招商银行西二旗支行
 开户行账号：110908576810601
 
 收货人：丁斌
 电话：13077294108",1
5.77e+17,请勿发有瑕疵的商品，谢谢！,1
5.77e+17,两双，左右各两只,0
5.77e+17,检查货物后，再发货！谢谢！,1
5.77e+17,请保证宝贝质量和包装完好谢谢！,1
7.04e+17,发票内容写 礼品,1
7.04e+17,麻烦店家发货时帮忙检查一下质量，好评，谢谢～,1
5.77e+17,请包好，谢谢！,1
7.04e+17,处女座,1
7.04e+17,拒收中通,0
7.04e+17,颜色分类:藏青色（男）；尺码:52（XXL），不要发错，谢谢！,1
7.04e+17,麻烦包装好，尽快发货哦,1
7.04e+17,41的鞋垫发中通快递,0
7.04e+17,请在快递单上标注：请勿未经联系投递至寄存柜。谢谢,1
7.04e+17,好再推广！,1
7.04e+17,請幫忙在發貨前檢查好質量，謝謝!,1
7.04e+17,尽快发货，谢谢(*°?°)=3,1
7.04e+17,亲发邮政快递,0
7.04e+17,我要黑色的,0
7.04e+17,请验货后尽快发货，谢谢！,1
7.04e+17,发货前请确保产品无瑕疵，谢谢。,1
5.68e+17,有质量问题的我不要啊,1
5.75e+17,麻烦仔细挑选，请发快递，谢谢合作,1
5.75e+17,11月15日发货,1
5.68e+17,请仔细验货，辛苦啦,1
5.75e+17,麻烦店家挑个好的，谢谢,1
5.75e+17,一件女款紫色条纹L，一件男是灰色条纹XL,0
5.75e+17,老板，请选质量好的发货，麻烦了！,1
5.75e+17,别发中通！！！！太远了,0
5.75e+17,烦请尽快发货谢谢,1
5.77e+17,快递发三通,1
5.77e+17,帮忙检查质量 不要有损坏的 谢谢,1
5.77e+17,43码，发邮政快递,0
5.77e+17,中通快递,0
5.77e+17,要全新无瑕疵正品谢谢,1
5.77e+17,请送申通或邮政,0
5.77e+17,包装好，尽快发货谢谢,1
5.77e+17,"請檢查商品狀況並包裝完整,之后还要轉寄台湾，謝謝!",1
5.77e+17,麻烦检查清楚后发货，避免退货，谢谢,1
5.77e+17,加急 谢谢,1
5.77e+17,麻烦送小区云柜,0
5.77e+17,保障质量,1
7.86e+17,必须发邮政或EMS，否则拒收,0
5.77e+17,请检查好物品，包装严实，尽快发货，谢谢！,1
5.77e+17,不要发韵达快递，到不了，别的都可以！,0
5.77e+17,亲，发货前请仔细检查小心包装，谢谢！,1
5.68e+17,发货前请检查质量尽快发货，谢谢！,1
7.04e+17,圆通快递,0
7.04e+17,要收据,0
7.96e+17,德邦或者天天或者ems,0
7.04e+17,碳素款，2号柄 新款橙红 磨砂面,0
7.04e+17,好好包装，发好的,0
7.04e+17,请一定要在发票信息里面写上 运动 这两个字 谢谢啊,1
7.04e+17,尽快发货,1
7.04e+17,保证品质，保证质量,1
7.04e+17,需要发票,1
7.04e+17,请包装好，尽快发货，谢谢。,1
7.04e+17,中通或圆通,0
7.04e+17,尽量发圆通,0
7.04e+17,韵达或申通或百世汇通,0
7.03e+17,请尽快发货，谢谢,1
7.04e+17,请包好，谢谢！,1
7.04e+17,请优先发圆通或邮政,0
5.68e+17,一定要给正品 给次品会退货的亲,1
5.68e+17,发货前，请检查物品无质量问题。,1
5.75e+17,确保商场一样质量，正品，全新品，无沾污划伤，谢谢,1
5.75e+17,退運費,1
5.75e+17,注意尺码,1
5.75e+17,中通，韵达，百世，邮政都可以到，其他快递不行,0
5.75e+17,劳烦店家发货前费心检查一下，谢谢啦！,1
5.75e+17,对证发货 保证正品,1
5.75e+17,一双深灰色和褐色的 麻烦别发错了 谢谢,1
5.75e+17,发中通快递,0
5.75e+17,麻烦包装好尽快发货，谢谢,1
5.75e+17,请确保商品全新完好！谢谢！,1
5.75e+17,请对质量，码数，谢谢,1
5.75e+17,麻烦包装仔细，发前验货,1
5.77e+17,亲 麻烦请仔细些 谢谢！,1
5.77e+17,送前电话联系,0
5.77e+17,麻烦检查清楚发货！！！,1
5.77e+17,不要发百世快递，谢谢,0
5.77e+17,我家在德康苑。,0
5.77e+17,亲，请妥善包装即使发货，谢谢,1
5.77e+17,别发有问题的谢谢,1
5.77e+17,颜色一个灰色，一个黑色，一个蓝色,0
5.77e+17,请包装好点，记得礼物和赠品。谢谢你。,1
5.77e+17,检查好质量 谢谢！,1
5.77e+17,送到家里！！！,0
5.77e+17,衣服和橡胶圈不要发货,1
5.77e+17,套装上的裤子可以是M码吗?不知道能否穿得下我该怎么办,0
7.05e+17,发货检查,1
7.04e+17,发圆通中通,0
7.04e+17,尽快发货哦，谢谢,1
7.04e+17,工会没有税号,1
7.04e+17,请快递小哥按送货地点，放置对门暖气管道门内即可，谢谢。,1
7.04e+17,尽快发货,1
5.77e+17,发圆通或中通或邮政,0
7.05e+17,尽快发货,1
5.68e+17,传递正能量,1
7.05e+17,申通或者百世,0
7.05e+17,全新的谢谢,1
5.68e+17,麻烦尽快发货，谢谢啦,1
5.68e+17,车筐如果有暗夜，请给我发暗夜的，谢谢,0
5.68e+17,勿发百世，天天快递，勿放物业。,0
5.68e+17,不要百世快递，取货不便，谢谢,0
5.68e+17,麻烦尽快发货,1
5.75e+17,请于发货前仔细检查商品质量,1
5.75e+17,请发圆通快递,0
5.75e+17,以后开具发票，暂不填写发票信息。,1
5.75e+17,请用顺丰到付,0
5.68e+17,请在中午12点后配送。,0
5.75e+17,能在实体店自提么,0
5.77e+17,请仔细检查尽快发货,1
5.77e+17,要原装正品没开封的。。送小礼物。。麻烦发货前多检查。。包装扎实点。。,1
7.05e+17,请给发制作周正，匝线平整的，谢谢！,1
7.05e+17,请检查好质量，谢谢！,1
7.05e+17,麻烦选质量好的，谢谢！,1
5.77e+17,开增值税专用发票,0
5.77e+17,质量要好,1
5.77e+17,检查好发货,1
7.05e+17,发韵达快递,0
5.75e+17,麻烦出货前请检查清楚货物是否存在质量问题，谢谢！,1
7.04e+17,麻烦店家检查好质量，尽快发货，喜欢会给好评的，谢谢啦~,1
5.75e+17,你好.望你能够认真仔细的给我的商品检查完好无损才发货的.可是花了钱.别让我造成没必要的损失就行了.谢谢你！,1
5.76e+17,2件黑色，1件白色，,0
5.76e+17,包裝盡量精簡，保護措施做好即可，謝謝,1
5.77e+17,检查无误发货谢谢期待满意,1
5.77e+17,请仔细检查保证质量，请用心包装，谢谢。,1
5.77e+17,最好别发邮政,0
5.77e+17,拒收中通、韵达快递,0
7.04e+17,全新，包装仔细,1
7.05e+17,潮玩户外,1
7.05e+17,上午不方便签收，请放菜鸟驿站代收，谢谢,0
5.68e+17,发票开类别，别开明细，谢谢,1
5.75e+17,请不要放在乡邻百货店，拿不到货的，谢谢。,0
5.68e+17,请用邮政寄到家，五星好评，谢谢，没有就用中通,0
5.75e+17,别发圆通，我们市收不到。,0
5.75e+17,检查好质量，尽快发货！谢谢！,1
5.75e+17,麻烦挑好的，新的，没有瑕疵的，打包结实,1
5.77e+17,如果可以的话包个顺丰呀老板，谢谢！,0
5.75e+17,路远，请包装的仔细些，以免发生损毁，大家都麻烦，谢谢！,0
5.76e+17,"请把发票随货物一起发来，
 发票抬头 河南恒越办公设备有限公司 
 纳税人号419112326807437",1
5.76e+17,百世或天天快递,0
5.76e+17,烦请优先发圆通，韵达或邮政，谢谢！,0
5.76e+17,发货前仔细检查,1
5.77e+17,不要申通，百世汇通快递,0
5.77e+17,如实供述无质量问题,1
5.77e+17,圆通顺丰百世韵达快递皆可,0
5.77e+17,劳烦店家精心挑选，保证无坏线变形，祝大卖！！,1
5.77e+17,请给我质量好的，谢谢你。,1
5.77e+17,不要中通和申通,0
5.77e+17,请认真检查货物好坏在发货，以免退换货谢谢。,1
5.77e+17,保真、产品无任何瑕疵，注意运输包装，防止物流暴力分拣。,1
5.77e+17,请发全新、未退过货、未被试穿过的。谢谢！,1
5.77e+17,发中通，百世，韵达快递，谢谢！,0
5.77e+17,别发邮政，收不到！。,0
5.77e+17,圆通申通中通,0
5.77e+17,请发货前仔细检查确保宝贝全新完好谢谢,1
7.05e+17,不要有质量问题!,1
7.03e+17,一定要检查好质量发货，谢谢,1
7.05e+17,顺丰中通申通,0
7.05e+17,如果不方便开票就算了,0
7.05e+17,亲，送礼品,1
7.05e+17,注意质量没问题再发货 谢谢,1
5.76e+17,一个白一个黑,0
7.05e+17,邮箱：mxyscm@126.com,1
7.05e+17,包装完好，请勿重压，请勿受损，包装前请检查有无质量问题，谢谢(*°?°)=3。,1
5.68e+17,请尽快发货，谢谢。,1
5.68e+17,最好帮我发圆通!谢谢！,0
5.74e+17,快递点自取,1
5.76e+17,"马士龙,13571553369,陕西省铜川市耀州区永安北路9号 马龙数码 黑色 这是正确的地址不要发错了谢谢",0
7.05e+17,注意质量,1
7.05e+17,切勿发错货，谢谢,1
7.05e+17,别发邮政,0
5.76e+17,请注意商品质量和尺码，谢谢,1
5.76e+17,检查好质量再发哦,1
7.05e+17,请发货时检查没有破损发线等印子，包装严实，谢谢！,1
7.05e+17,质量要保证，有任何问题都会退回，运费你自己承担,1
5.68e+17,第一次购买请发质量好的，谢谢,1
5.68e+17,发黑边的，谢谢,0
5.68e+17,感谢！,1
5.76e+17,发货前请检查是否有损坏，谢谢！,1
7.03e+17,发申通快递,0
5.77e+17,发申通,0
5.77e+17,全新！,1
7.03e+17,请卖家发货前检查好质量，谢谢,1
7.03e+17,包装好！~,0
5.77e+17,全新未开封，表面无瑕疵，包装完好，尽快发货,1
5.77e+17,发申通，谢谢！,0
5.77e+17,尽快发货,1
5.77e+17,按所拍款式尺码发货！,1
5.77e+17,勿瑕疵！勿污损！,1
5.77e+17,包装好点发货时检查一下瑕疵,1
5.77e+17,发中通或圆通,0
5.78e+17,16：00以后送货,0
7.05e+17,保密,1
7.05e+17,备注:质量好的话有回头呦！我们队里还有很多人想买呢！谢谢老板啦！祝您身体健康，生意兴隆家和万事兴！一定要检查好质量再发货呦！,1
7.05e+17,发货前检查一下并包好，谢谢！,1
7.05e+17,不发中通，百世，天天快递，谢谢,0
7.05e+17,亲，请检查完好后再发货,1
7.05e+17,企业授权购买，需要开具增值税专用发票,0
7.05e+17,请检查质量问题谢谢,1
7.05e+17,韵达百世,0
7.05e+17,请亲一定仔细检查好发货,1
5.68e+17,希望是好产品！正品！谢谢！快递师傅辛苦了,1
5.68e+17,蓝色粉红系带37检查好发货谢谢,1
5.76e+17,亲～ 请不要发错尺码和颜色～ 然后帮我加厚打包好～ 因为过后还需转运来马来西亚的 谢谢您 ;),1
5.74e+17,请检查瑕疵谢谢,1
5.74e+17,亲务必检查好质量再发货，谢谢别发邮政,0
5.74e+17,半码垫 后脚点都需要,0
5.75e+17,请尽快发货，谢谢,1
5.76e+17,要保证质量，尽快发货，谢谢,1
5.76e+17,亲，尽快发货，谢谢！,1
5.76e+17,请检查质量再发货！,1
5.75e+17,快递小哥发短信哈谢谢,1
5.78e+17,发韵达圆通申通,0
5.76e+17,重庆康能生物技术有限公司，纳税人识别号：91500106552001650Y,1
5.78e+17,保证质量尽快发货,1
5.76e+17,白色如果可以换成黑的最好 只要不是白色就好,0
5.78e+17,可以发邮政或中通快递吗？,0
7.04e+17,最好发中通,0
7.03e+17,请发货前检查一下质量问题，以免不必要的麻烦，谢谢！,1
7.03e+17,确认商品 无质量问题 颜色 尺码 款式正确 尽快发货 辛苦啦,1
7.03e+17,黑色41码保证质量尽快发货避免退换货谢谢！,1
7.05e+17,右脚护踝,1
7.05e+17,只中通快递和邮政快递,0
7.05e+17,不发申通,0
5.68e+17,指定申通快递送,0
5.68e+17,"请开具纸质的含抵扣联的增值税专用发票并随货寄出
 名称：江苏健龙电器有限公司
 纳税人识别号：9132028273781042X3
 地址、电话：江苏省宜兴市万石镇机电工业园（南区）、0510-87861666
 开户行及账号：中国工商银行宜兴市支行、1103028819200798258",0
5.76e+17,请不要放价格单,1
5.68e+17,"请开具纸质的含抵扣联的增值税专用发票并随货寄出
 名称：江苏健龙电器有限公司
 纳税人识别号：9132028273781042X3
 地址、电话：江苏省宜兴市万石镇机电工业园（南区）、0510-87861666
 开户行及账号：中国工商银行宜兴市支行、1103028819200798258",0
5.76e+17,请不要放价格单,1
5.75e+17,请不要放价格单,1
5.75e+17,不要百世申通快递,0
5.75e+17,请不要放价格单,1
5.68e+17,发货前请仔细检查商品质量谢谢赠送礼品,1
5.74e+17,请不要放价格单,1
5.76e+17,快递员 勿放快递柜！,1
5.76e+17,请不要放价格单,1
5.76e+17,请发一双木炭黑，一双玛瑙红。,0
7.05e+17,！！,1
5.76e+17,请保证产品质量。谢谢！,1
5.77e+17,请不要放价格单,1
5.77e+17,发货前，请检查商品是否完好无损。谢谢！,1
5.77e+17,保证质量尽快发货,1
5.78e+17,请不要放价格单,1
7.04e+17,发邮政,0
7.05e+17,请不要放价格单,1
7.05e+17,请不要寄申通圆通，谢谢！,0
7.05e+17,请不要放价格单,1
7.05e+17,送到家里，不要送到菜鸟驿站,0
7.05e+17,快递麻烦投放到12号楼超市，谢谢,1
7.05e+17,邮箱ccr315@qq.com,1
7.03e+17,请不要放价格单,1
5.76e+17,请不要放价格单,1
7.05e+17,星期六有用，希望能到,1
7.05e+17,全新 务必检查好 全新 务必检查好！谢谢,1
5.68e+17,希望可以帮忙写一张卡片 内容是： 运动后多保护自己的身体肌肉,0
5.68e+17,請大家檢查清楚盡快出貨，包裝緊固點，路途遙遠，還要轉運的，謝謝！,0
5.75e+17,发货前，请检查码数及质量！ 谢谢！,1
7.05e+17,请确保质量！！！,1
5.76e+17,保证质量！！,1
5.76e+17,请不要放价格单,1
5.76e+17,请不要放价格单,1
5.76e+17,12号之后再发货,1
5.76e+17,好再来,1
5.76e+17,请不要放价格单,1
5.76e+17,请不要放价格单,1
7.04e+17,韵达圆通申通都可！！,0
7.05e+17,请不要放价格单,1
7.05e+17,尺码颜色不要发错，谢谢,1
7.05e+17,请不要发圆通快递和韵达快递,0
7.05e+17,请不要放价格单,1
7.05e+17,请不要放价格单,1
7.05e+17,请包装好，谢谢,0
